nom_sv,site_vote_id,circonscription_id
CS ACADEMIA,1008036,100014
CS BIAKA,1008037,100014
CS LES ELITES,1008038,100014
CS BOLIMA,1008039,100014
EP SAINTE CLAIRE,1008040,100014
CS FAMILIA LIBOTA,1008041,100014
CS KALU,1008042,100014
CS LA GRACE,1008043,100014
CS CHARISMATA,1008044,100014
CS MARANATHA I,1008045,100014
CS MARANATHA II,1008046,100014
CS MOSAMPI BONDOYI 2,1008047,100014
CS NGONGO,1008048,100014
CS PANDI,1008049,100014
CS SIAMA,1008050,100014
EPA MUNONGO,1008051,100014
CS. SAINT FRANCOIS XAVIER,1008052,100014
E.P ET COLLEGE MAPANGILA,1008053,100014
EP  VII ET VIII DIALUNGANA,1008054,100014
EP 14 ET 2 MAKALA,1008055,100014
EP I ET XI MAKALA,1008056,100014
EP IV ET V MAKALA,1008057,100014
EP LUSADISU,1008058,100014
EP VI ET XII MAKALA,1008059,100014
GROUPE SCOLAIRE LA TENANCE,1008060,100014
EP 7 ET 8 DIALUNGANA,1008061,100014
GS. AMIS DU CHRIST,1008062,100014
GS. LES PELERIN NDINDI,1008063,100014
INSTITUT MALALA,1008064,100014
INSTITUT MONO,1008065,100014
INSTITUT NGOLO ZABAMBUTA,1008066,100014
INSTITUT PEDAGOGIQUE ET SCIENTIFIQUE DE MAKALA,1008067,100014
INSTITUT SIAMA,1008068,100014
BATIMENT ANTENNE OCPT,1012001,100015
C.S.LILOBA,1012002,100015
LYCEE MARIA CAMINO,1012003,100015
BUREAU DU QUARTIER DUMI 1,1012004,100015
CABANE YUO,1012005,100015
CENTRE DE SANTE BUSIRA,1012006,100015
CEDAF,1012007,100015
CENTRE DE SANTE DE YOSSO,1012008,100015
CENTRE HOSPITALIER MAJOR LEKA 2,1012009,100015
GS ESPOIR DU CONGO,1012010,100015
COLLEGE MONSEIGNEUR ALPHONSE VERWIMP,1012011,100015
COLLEGE SAINT JOSEPH DE CLUNY,1012012,100015
COLLEGE SAINT NGONDWE,1012013,100015
EP FUMU MAPANDA 3,1012014,100015
COLLEGE SANTA GEMMA,1012015,100015
COMPLEXE SCOLAIRE .REV. KABULA 2,1012016,100015
COMPLEXE SCOLAIRE BI-A-BI,1012017,100015
COMPLEXE SCOLAIRE BONDEKO,1012018,100015
CS NDANGI,1012019,100015
COMPLEXE SCOLAIRE PAPA DJAMBA,1012020,100015
COMPLEXE SCOLAIRE REVEREND KABULA,1012021,100015
CS ABEC,1012022,100015
CS BONDEKO,1012023,100015
CS BOYAMBI,1012024,100015
CS FELANY,1012025,100015
CS SAINT MATTHIEU,1012026,100015
INSTITUT NDANGI MAKWALA,1012027,100015
E.P. 1 MAI NDOMBE,1012028,100015
E.P. BWE,1012029,100015
E.P. INKO,1012031,100015
E.P. KIMPETI,1012032,100015
E.P. KINZONO,1012033,100015
E.P. KISIA,1012034,100015
EP NDA-IYEBE,1012035,100015
VILLAGE SALONGO,1012036,100015
E.P. MULWONO,1012037,100015
E.P. NABWE,1012038,100015
E.P. NGAMANZO,1012039,100015
E.P. NOTRE DAME DE MONGATA,1012040,100015
E.P. NZAKIMWENA,1012041,100015
E.P. PELENDE,1012042,100015
E.P. PEMA,1012043,100015
E.P. SANTU MARIA,1012044,100015
E.P. TABUNKUSU II,1012045,100015
E.P.I MENKAO/ ARMEE DU SALUT,1012046,100015
EP 1 APISZIA,1012047,100015
EP 2 MBANKANA,1012048,100015
EP 3 MBANKANA,1012049,100015
EP 4 MALUKU,1012050,100015
EP BILENGE,1012051,100015
EP BISAMBU,1012052,100015
EP BISENGO,1012053,100015
EP BITA MONENE,1012054,100015
EP BOMBO LUMENE/ KINTA,1012055,100015
EP BOMBO-LUMENE,1012056,100015
EP BOTOSI / INKIENE II,1012058,100015
EP BWANTABA,1012059,100015
EP DOUAMI / MENKAO,1012060,100015
EP IBI,1012061,100015
EP KAPENGA,1012062,100015
EP KIKIMI,1012064,100015
EP KIMPASI / CEFMC,1012065,100015
EP KINZOLO,1012066,100015
EP LA VICTOIRE,1012067,100015
EP LINDA,1012069,100015
EP LONGOLA EKOTI / ARMEE DU SALUT,1012070,100015
EP MABANA,1012071,100015
EP MAESS,1012072,100015
EP MAMBUTU-NKA,1012073,100015
EP MANKONO,1012074,100015
EP MATABA,1012075,100015
EP MATO I,1012076,100015
EP1 NKITUDIA,1012077,100015
EP MOSE,1012078,100015
EP MULIO,1012080,100015
EP MWE,1012081,100015
EP MWINDA / MENKAO,1012082,100015
EP NGAMIKWA,1012083,100015
EP NGI,1012085,100015
EP NGUMA,1012086,100015
EP NZAMBE NKOLO,1012087,100015
EP SAINT JEAN BOSCO/INKIENE 1,1012088,100015
EP SEMBEKA,1012089,100015
EP ST EUGENE,1012090,100015
EP WASSA/ WENGE,1012091,100015
EP. BITA,1012092,100015
EP. BOKOLISI,1012093,100015
EP. BON BERGER,1012094,100015
EP. KARO,1012095,100015
EP. KINGAMUKANA,1012096,100015
EP. MUTIENE 1,1012097,100015
EP. MUTIENE 2,1012098,100015
BUREAU DU QUARTIER DUMI 2,1012099,100015
EP. NTITA/ KINGAWA,1012100,100015
EP.4 MBAKANA,1012101,100015
EP2 MAI NDOMBE,1012102,100015
EP2 MENKAO/ CPK,1012103,100015
GROUPE SCOLAIRE MASIYA MBAMA,1012104,100015
I.T.C MBANKANA,1012105,100015
I.T.C.I MALUKU,1012106,100015
INST. LUMBAYI,1012107,100015
INST. PED LUFIMI,1012108,100015
INST. PEDAGOGIQUE DE BU,1012109,100015
INST. SAINT FIDELE,1012110,100015
INSTITUT DE KIMPOKO,1012111,100015
INSTITUT DE PEMA,1012112,100015
INSTITUT DU PLATEAU BATEKE,1012113,100015
INSTITUT DUMI,1012114,100015
INSTITUT KIMPOKO 2 CEAC,1012116,100015
INSTITUT REVEREND MAMBAKILA,1012117,100015
INSTITUT MALOSA,1012118,100015
INSTITUT MASHIAU,1012119,100015
INSTITUT MBANKANA/ CBCO,1012120,100015
INSTITUT MBEMBA,1012121,100015
INSTITUT REVEREND MUZAU,1012122,100015
ITA MOSE,1012124,100015
SAINT FIDELE,1012125,100015
ITAV KAMITATU,1012126,100015
MAISON CHEF,1012127,100015
MAISON COMMUMAUTAIRE DE TELEVISION MAIPEMBE,1012128,100015
MAISON COMMUNAUTAIRE,1012129,100015
BAPOTO,1004001,100016
C.S LA FINESSE,1004002,100016
C.S MANGENZI,1004003,100016
C.S SAINT-AMBROISE,1004004,100016
C.S SAINT-GABRIEL,1004005,100016
C.S. BUKWON (LA CONSCIENCE),1004006,100016
C.S. NGOAGNES,1004007,100016
C.S. OLUFA,1004008,100016
COLLEGE MOUSSA 2,1004009,100016
COLLEGE C. JEAN,1004010,100016
COLLEGE DIRECTEUR PHILEMON,1004011,100016
COLLEGE DON FREDERICK,1004012,100016
COLLEGE DU REVEIL YOSHUA,1004013,100016
COLLEGE INTELIGENTSIA,1004014,100016
COLLEGE KUYALA,1004015,100016
COLLEGE LA SAGESSE,1004016,100016
COLLEGE LE PALMIER LE MEILLEUR,1004017,100016
COLLEGE LES VISIONNAIRES,1004018,100016
COLLEGE MAITRE LUKAMBA,1004019,100016
COLLEGE MONSEIGNEUR ETAMA,1004020,100016
COLLEGE MOUSSA,1004021,100016
COLLEGE MPUTU,1004022,100016
COLLEGE NOTRE DAME DE LA SAGESSE,1004023,100016
COLLEGE PERE HILAIRE,1004024,100016
COLLEGE SAINT BONIFACE 1,1004025,100016
COLLEGE SAINTE THERESE,1004026,100016
COLLEGE ST BARTELEMY,1004027,100016
COLLEGE ST BONIFACE,1004028,100016
COLLEGE TECHN DON BOSCO,1004029,100016
COMPLEXE SCOLAIRE KIBABU,1004030,100016
INSTITUT KALAU,1004031,100016
COMPLEXE SCOLAIRE LA MAITRISE MUYA,1004032,100016
COMPLEXE SCOLAIRE MAMAN MAKASI,1004033,100016
COMPLEXE SCOLAIRE LABEDUC,1004034,100016
COMPLEXE SCOLAIRE SAINT PIERRE,1004035,100016
CS BARAKA,1004036,100016
CS BONDEKO,1004037,100016
CS DIYAVANGA,1004038,100016
EP ALAWOS,1004039,100016
CS ELU,1004040,100016
"""""CS LA MAIN DE L""""""""ETERNEL""""",1004041,100016
"""""CS LA PLUME D""""""""OR PUR""""",1004042,100016
CS MAPENDO,1004043,100016
CS MON BERGER 1,1004044,100016
CS NANA,1004046,100016
CS PAUL MATOKA I,1004047,100016
LYCEE LA MERVEILLE,1004048,100016
CS PETIT PRINCE,1004049,100016
CS PRESBYTERIEN DE MASINA CPK,1004050,100016
CS UFUTA,1004051,100016
CS. KIBABU,1004052,100016
CS. NSANGA,1004053,100016
CS. TATA MANA,1004054,100016
CS.BALANDA,1004055,100016
E.P. 1 ET 2 LOKALI,1004056,100016
E.P. IV MASINA,1004057,100016
E.P. LUKA,1004058,100016
ECOLE MODERNE JESUS CHRIST MA REFERENCE,1004059,100016
EP 10 MASINA,1004060,100016
EP AMINATA,1004061,100016
EP IMANI,1004062,100016
EP LA GRACE DIVINE,1004063,100016
EP LES VAINQUEURS,1004064,100016
EP MA FAMILLE,1004065,100016
EP MAPELA CPK,1004066,100016
EP MBANDIKO,1004067,100016
EP NOBLE,1004068,100016
EP NSOMPATI,1004069,100016
EP SAINT ANDRE,1004070,100016
EP SAINT BENOIT,1004071,100016
EP SAINT LUC BANA BAKINTU,1004072,100016
EP VI BAMBOU (PROTESTANT),1004073,100016
EP. FRONTIERE,1004074,100016
EP. KIBUKA,1004075,100016
EP.III BAMBOU,1004076,100016
EP1 MASINA,1004077,100016
EP2 MASINA,1004078,100016
EP6 MASINA,1004079,100016
G.S  MAMAN BAKUKA,1004080,100016
GOLGOTHA,1004081,100016
GOLLEGE MODERNE WATA FILS,1004082,100016
GROUPE SCOLAIRE MBENGA,1004083,100016
GROUPE SCOLAIRE SADISANA,1004084,100016
GS DEO LUBALA,1004085,100016
GS. SC MAMAN BAKUKA I,1004086,100016
INST.CBCO ISALU,1004087,100016
INST.MVUNDU,1004088,100016
INSTITUT BAHUMBU,1004089,100016
INSTITUT BAKANZALA,1004090,100016
INSTITUT BAKAZOLA,1004091,100016
INSTITUT BOYAMBI,1004092,100016
INSTITUT DINGA MBOTE,1004093,100016
INSTITUT I BAMBOU,1004094,100016
INSTITUT KASONGO,1004095,100016
INSTITUT LUKA,1004096,100016
INSTITUT NGIZULU,1004097,100016
INSTITUT NSILU MATONDO,1004098,100016
INSTITUT OLING,1004099,100016
INSTITUT SC. ET COMMERCIAL,1004100,100016
ITI MASINA,1004101,100016
ITIC TSHANGU OK,1004102,100016
LYCEE TECHNIQUE BETABE,1004103,100016
LYCEE CUEBC MASINA,1004104,100016
LYCEE PERE RENE TIBAX,1004105,100016
MAMA WA BOBOTO,1004106,100016
COLLEGE DES AMBASSADEURS,1004107,100016
C S LE BAMBINOS 5,1010059,100017
C.S LES MARINETTES,1010060,100017
C.S SAINTE MARIE FAUSTINE,1010061,100017
C.S SAINTE TRINITE,1010062,100017
CLINIQUE DE SANTE DE REFERENCE LUNIONZO,1010063,100017
EPA 2 NGILIMA,1010064,100017
COLLEGE SAINTE TRINITE,1010065,100017
CS ANGELIA,1010066,100017
CS EBEN-EZER,1010067,100017
CS ELONGA,1010068,100017
CS KAMO,1010069,100017
CS MAINDOMBE,1010070,100017
CS MALANDI II,1010071,100017
CS MENONITE,1010072,100017
CS SALISA,1010073,100017
CS SENGA,1010074,100017
CS TSHOBO,1010075,100017
"CS, LOSA",1010076,100017
"CS, SAMUZULU",1010077,100017
CS MAY-MPANKIA,1010078,100017
CS. PAPILLONS VOLANTS,1010079,100017
CS.LUSI,1010080,100017
E.P PERE SIKO/BEKA,1010081,100017
COLLEGE EMERITE,1010082,100017
ECOLE POLYVALENTE LES PERSEVERANTS,1010083,100017
EP 4 BAHUMBU,1010085,100017
EP I BATENDE,1010086,100017
EP I KINDA,1010087,100017
EP II BATEKE,1010088,100017
EP II KINZAZI,1010089,100017
EP MOLENDE,1010090,100017
EP PULULU,1010091,100017
EP SAINTE TRINITE,1010092,100017
EP V MAINDOMBE FILLES ET LYCEE GERARD NKWILI,1010093,100017
EP 3 BAHUMBU,1010094,100017
EPA I NGILIMA,1010095,100017
FOYER SOCIAL DE MATETE,1010096,100017
INST. LUBUDI I,1010097,100017
INSTITUT 1 BILENGE,1010098,100017
INSTITUT DE MATETE,1010099,100017
INSTITUT KUBAL,1010100,100017
INSTITUT PRESBYTERIENE ANUNGA,1010101,100017
C S LES ETOILES,1007001,100018
C.S  ZOMANY,1007002,100018
C.S GISIMA MALALA,1007003,100018
C.S TUBAY,1007004,100018
CENTRE LOCALITE MBEKANA,1007005,100018
COLLEGE SAINT NORBERT,1007006,100018
COLLEGE JEAN JACQUES ROUSSEAU,1007007,100018
COLLEGE JESUS-CHRIST EST SEIGNEUR,1007008,100018
COLLEGE LISANGA,1007009,100018
COLLEGE LISANGA 3,1007010,100018
COLLEGE MATERDEI,1007011,100018
COLLEGE NDINGA MBOTE,1007012,100018
COLLEGE PRINCE DE LA PAIX,1007013,100018
COLLEGE REVEREND GEDEON,1007014,100018
COLLEGE SAINT JEAN BATISTE,1007015,100018
COLLEGE SAINT MATHIAS,1007016,100018
COLLEGE SAINT XAVIER,1007017,100018
COLLEGE ST DENIS,1007018,100018
COLLEGE ST RITA,1007019,100018
COLLEGE TECHNIQUE SAINT-PIERRE,1007020,100018
COMPLEXE MPIUTU NE MBODI,1007021,100018
COMPLEXE SCOLAIRE PAPA TABALA,1007022,100018
COMPLEXE SCOLAIRE BALIBANGA,1007023,100018
COMPLEXE SCOLAIRE BOYAMBI,1007024,100018
COMPLEXE SCOLAIRE DIABENA,1007025,100018
COMPLEXE SCOLAIRE GIANELLI,1007026,100018
COMPLEXE SCOLAIRE LE PALMIER,1007027,100018
COMPLEXE SCOLAIRE LES CHEVRONNES,1007028,100018
COMPLEXE SCOLAIRE MAISHA,1007029,100018
COMPLEXE SCOLAIRE MOKINZI/INSTITUT KOSOKALA,1007030,100018
COMPLEXE SCOLAIRE NOVA ELIGO,1007031,100018
COMPLEXE SCOLAIRE PASTEUR BOLESE,1007032,100018
COMPLEXE SCOLAIRE SAINT PAUL I,1007033,100018
COMPLEXE SCOLAIRE SAINTE BERTHY,1007034,100018
CS REVEREND BLAISE,1007035,100018
CS ANNUARITE,1007036,100018
CS DANELLA,1007037,100018
CS GAMALIEL,1007038,100018
COMPLEXE SCOLAIRE MAMAN JEANNE,1007039,100018
CS KIBALA,1007040,100018
CS KINKWEMI,1007041,100018
CS MBANGI I,1007042,100018
CS NOTRE DAME DE LA CONSOLATA,1007043,100018
CS NZEMALE,1007044,100018
CS PRECIEUX SANG,1007045,100018
CS WOZO,1007046,100018
CS. ELISABETH INTERNATIONAL BILINGUAL SCHOOL.,1007047,100018
E.P KIBOTO,1007048,100018
E.P ST MAURICE,1007049,100018
ECOLE METHODISTE MAMA EKOKO,1007050,100018
ECOLE PRIVEE VERTU CHRETIENNES,1007051,100018
EP AMINATA,1007052,100018
EP GIANELLI,1007053,100018
EP I KINDELE ET INST. REV. SILA-PUETA,1007054,100018
EP III KINDELE,1007055,100018
EP KILAMBU,1007056,100018
EP KUNTUALA,1007057,100018
EP LUTENDELE,1007058,100018
EP MANENGA,1007059,100018
EP MASENGI-TA-NSOKI,1007060,100018
EP MBUDI/ST LEONARD,1007061,100018
EP MON SEIGNEUR RENE TOUT SAINT,1007062,100018
EP NGOMBE LUTENDELE,1007063,100018
EP NOTRE DAME DE FATIMA,1007064,100018
EP ST CYRILLE,1007065,100018
"""""EP ST JOSEPH D""""""""ARIMATHEE""""",1007066,100018
EP2 KINDELE,1007068,100018
G.S. TUMBA,1007069,100018
GROUPE SCOLAIRE DE MONT NGAFULA,1007070,100018
GROUPE SCOLAIRE LES COLOMBES,1007071,100018
GROUPE SCOLAIRE MAPINDUZI,1007072,100018
GROUPE SCOLAIRE MAY PAY,1007073,100018
GROUPE SCOLAIRE MUANDA/CAMS,1007074,100018
I.N.I.G.E.,1007075,100018
INSTITUT DE MONG - NGAFULA,1007076,100018
INSTITUT DIANGIENDA KUNTIMA,1007077,100018
INSTITUT KINDELE,1007078,100018
COLLEGE ARRHENIUS,1007079,100018
INSTITUT LOMBA,1007080,100018
INSTITUT MOBIKISI,1007081,100018
INSTITUT NGUDIA-BAKA,1007082,100018
INSTITUT NZAKIMWENA,1007083,100018
INSTITUT REVEREND NTOMBO OU EP REVEREND NTOMBO,1007084,100018
INSTITUT TECHNIQUE AGR ET COMMERCIAL,1007085,100018
EP UPPEROUM,1007086,100018
ITI KIMBWALA,1007087,100018
ITP MITENDI (VUNDULA),1007088,100018
L ESPOIR,1007089,100018
COMPLEXE SCOLAIRE LES BONS PETITS,1007090,100018
ST DOMINIQUE SAVIO,1007091,100018
INSTITUT COEUR SACRE,1007092,100018
COMPLEXE SCOLAIRE LES ONYX,1007093,100018
SALLE PAROISSE ST IRENEE,1007094,100018
COMPLEXE SCOLAIRE ALLEGRESSE,1007095,100018
C S MPESE,1004108,100019
C.S KWILU,1004109,100019
C.S LIKASI,1004110,100019
C.S. DANEL,1004111,100019
COLLEGE ABBE MASAMBA,1004112,100019
COLLEGE BONSOMI,1004113,100019
COMPLEXE SCOLAIRE BISENGO,1004114,100019
COMPLEXE SCOLAIRE ELAKA,1004115,100019
CS KUKIELE,1004116,100019
CS LE SOMMET,1004117,100019
CSM LULENGO,1004118,100019
E. P. KIBUNZI,1004119,100019
E.P 1 NDJILI/STE THERESE,1004120,100019
ECOLE KARAY/COLLEGE SAINT VICTORIEN,1004121,100019
EP. KAMINA,1004122,100019
EP. KIFUMA,1004123,100019
EP. KINZUANA,1004124,100019
EP. SONAPANGU,1004125,100019
EP. YANDA,1004126,100019
EP.II INKISI,1004127,100019
EPP 3 NDJILI,1004128,100019
GS LOANGO,1004129,100019
G.S EMMAâ”œÃ®S,1004130,100019
G.S EMMAUS 8,1004131,100019
I.T.I NDJILI,1004132,100019
INSTITUT  YIMBUKULU,1004133,100019
INSTITUT DE NDJILI,1004134,100019
INSTITUT LEMFU 3,1004135,100019
INSTITUT LUKAYA,1004136,100019
INSTITUT NDANGI PIERRE,1004137,100019
ITI BONSOMI,1004138,100019
LYCEE STE GERMAINE,1004139,100019
AMERICAIN ACADEMY OF EXCELLENCE,1004140,100019
C.S. CHRIST ROI,1006121,100020
C.S. DON BENI,1006122,100020
C.S. TELE MUKWANGA/ONGD ASARAN,1006123,100020
CEPROSOC / MAFERD,1006124,100020
AIME CESAIRE,1006125,100020
COLLEGE KIMBOKO,1006126,100020
COLLEGE LOKOLE,1006127,100020
COLLEGE SAINT BONIFACE,1006128,100020
COLLEGE SAINT LAMBERT,1006129,100020
COLLEGE SAINTE CLAIRE I,1006130,100020
COLLEGE ST LAURENT,1006131,100020
CS JERUSALEM,1006132,100020
CS LA GENEROSITE,1006134,100020
CS LA REFERENCE,1006135,100020
CS LES ELITES DE NGABA,1006136,100020
CS MAMAN MAZA,1006137,100020
CS MBUKU,1006138,100020
CS MWINDA/CEOC,1006139,100020
CS NEPOKO,1006140,100020
CS NZEY,1006141,100020
CS PAPA KAPI,1006142,100020
CS PAPA MALU,1006143,100020
CS SEDIA,1006144,100020
CS WEMBO,1006145,100020
"CS, CHARLES MBUTA MUNTU",1006146,100020
ECOLE PILOTE,1006147,100020
EP 10 NGABA,1006148,100020
EP 2 ET 7 NGABA,1006149,100020
EP 4 NGABA,1006150,100020
EP 5 NGABA,1006151,100020
EP EBENGA,1006152,100020
EP III NGABA,1006153,100020
"EP, LISALISI",1006154,100020
G.S. MIK TECHNOLOGY,1006155,100020
GSMK CHAMPION,1006157,100020
INSTITUT BULAMBEMBA,1006158,100020
INSTITUT DE NGABA,1006159,100020
INSTITUT REVEREND NZUNGA,1006160,100020
C.S CBCO DJELO BINZA,1003001,100021
C.S GOMBO,1003002,100021
C.S LA COURONNE,1003003,100021
C.S LEOPARD,1003004,100021
C.S STE PERPETUE,1003005,100021
C.S. LOUPIOT,1003006,100021
C.S. TOLAMUKA,1003007,100021
CENTRE DE SANTE DE REFERENCE KINSUKA PECHEUR,1003008,100021
CENTRE DE SANTE  JOYCE MEDICAL,1003009,100021
ULB CENTER,1003010,100021
CENTRE DE SANTE DE REFERENCE DE SANGA MAMBA,1003011,100021
CENTRE DE SANTE ECC/SU.MAPASA,1003012,100021
CENTRE DE SANTE LA GUERISON,1003013,100021
CENTRE DE SANTE LE JOURDAIN,1003014,100021
CENTRE DE SANTE TUSALASANA,1003015,100021
CENTRE MEDICAL MATERNITR ESPERANCE,1003016,100021
ADVENTISTE/C.S NGOLO,1003017,100021
CLINIQUE DENTAIRE WINNER,1003018,100021
CLINIQUE ELIKYA,1003019,100021
COLLEGE BIENHEUREUSE ANUARITE,1003020,100021
COLLEGE CARMEL,1003021,100021
COLLEGE EFRAIM,1003022,100021
COLLEGE EMMANUEL LEVINAS,1003023,100021
CS KUDIA,1003024,100021
COLLEGE JEAN PIERRE KODALE,1003025,100021
COLLEGE LE GRAIN DE SENEVE II,1003026,100021
COLLEGE LUMIERE,1003027,100021
COLLEGE MATER VITAE,1003028,100021
COLLEGE MFUKI SAINT JOSEPH,1003029,100021
COLLEGE OTHNIEL,1003030,100021
COLLEGE SAINTE CLAIRE 2,1003031,100021
COLLEGE ST CYPRIEN,1003032,100021
LYCEE TECHNIQUE DE NGALIEMA,1003033,100021
COMPLEXE SCOLAIRE DIEU FAIT GRACE,1003034,100021
COMPLEXE SCOLAIRE ELISABETH MAKANGA,1003035,100021
COMPLEXE SCOLAIRE ISRAEL,1003036,100021
COMPLEXE SCOLAIRE LA RESTAURATION,1003037,100021
COMPLEXE SCOLAIRE LA SOMMITE,1003038,100021
COMPLEXE SCOLAIRE LA VAILLANCE,1003039,100021
COMPLEXE SCOLAIRE LE TOUT PUISSANT,1003040,100021
COMPLEXE SCOLAIRE LES MESSAGERS,1003041,100021
COMPLEXE SCOLAIRE LES PETITS MATELOTS,1003042,100021
COMPLEXE SCOLAIRE MAMA TSIMBA,1003043,100021
COMPLEXE SCOLAIRE MAMAN DIAKIESE,1003044,100021
COMPLEXE SCOLAIRE MAMAN MUYOMBO,1003045,100021
COMPLEXE SCOLAIRE MARCELLIN MOBATELI,1003046,100021
COMPLEXE SCOLAIRE SOURCE DE VIE/BRIKIN,1003047,100021
COMPLEXE SCOLAIRE RHEMA,1003048,100021
COMPLEXE SCOLAIRE SAINT BONIFACE,1003049,100021
COMPLEXE SCOLAIRE SAINT GYAVIRA,1003050,100021
COMPLEXE SCOLAIRE SAINT LEOPOLD,1003051,100021
COMPLEXE SCOLAIRE SAINT PIERRE JULIEN EYMARD,1003052,100021
COMPLEXE SCOLAIRE SAINTE MONIQUE,1003053,100021
COMPLEXE SCOLAIRE TOYOKANA 2,1003054,100021
COMPLEXE SCOLAIRE UN JOUR,1003055,100021
CS KILIMANI (FRATERNITE),1003056,100021
CS LES BAMBOUS,1003057,100021
CS LES FLAMBOYANTS,1003058,100021
CS LES KASHILA,1003059,100021
CS LONGO MAPAMBOLI,1003060,100021
CS MA GLOIRE,1003061,100021
CS MAMA MIKALA,1003062,100021
CS MARTIN KASONGO,1003063,100021
"""""CS MARTYRS DE L""""""""OUGANDA""""",1003064,100021
E.P.III KINSUKA,1003065,100021
CS MOBATELI,1003066,100021
CS NDWENGA,1003067,100021
CS PUMBU,1003068,100021
CS SAINT GILBERT,1003069,100021
LYCEE MALANGO,1003070,100021
E.P EMMANUEL CENTRE,1003071,100021
E.P NKIAMA,1003072,100021
E.P. 5 KINSUKA PECHEURS,1003073,100021
E.P. NGWINZANI,1003074,100021
E.P. ST GYAVIRA,1003075,100021
E.P.7 KIMPANGI,1003076,100021
ECOLE BEREE,1003077,100021
ECOLE CHRETIENNE BETHESDA,1003078,100021
ECOLE CHRETIENNE LA SAGESSE,1003079,100021
ECOLE COLLEGE SAINTE PAOLA,1003080,100021
ECOLE KUNTWALA,1003081,100021
ECOLE KWINY,1003082,100021
COMPLEXE SCOLAIRE LA BORNE,1003083,100021
ECOLE MATERNELLE GENIES DON BOSCO,1003084,100021
ECOLE PRIMAIRE MATUMONA,1003085,100021
ECOLE REV. KIM,1003086,100021
EDAP/U.P.N.,1003087,100021
EP 1 BOYOKANI,1003089,100021
EP 1 LUKUNGA,1003090,100021
EP 1.BINZA,1003091,100021
EP 3 BINZA,1003092,100021
EP 6 KIMPANGI,1003093,100021
EP 7 BINZA,1003094,100021
EP ANNONCIATION,1003095,100021
EP BENI 1,1003096,100021
EP BOSALISANI,1003097,100021
EP DON BOSCO,1003098,100021
EP EDEN,1003099,100021
EP I. NGALIEMA / PAROISSE ST CHRISTOPHE,1003100,100021
EP II ET III NGALIEMA,1003101,100021
EP KUVUNA,1003102,100021
INSTITUT LES FORMATEURS,1003103,100021
EP LUBUDI,1003104,100021
EP NOTRE DAME DU SAINT SACREMENT,1003106,100021
EP TINDA BISO / STE CATHERINE,1003107,100021
EP. BOPETOLI,1003108,100021
EP. LUOZI,1003109,100021
EP. MUKASA,1003110,100021
EP.2 KINSUKA,1003111,100021
EP.5 LUKUNGA/CEFMC,1003112,100021
EP2 MANENGA ET INSTITUT MANENGA,1003113,100021
EP6 LUKUNGA,1003114,100021
G.S NTUMBA,1003115,100021
G.S. GRACIA 2,1003116,100021
GROUPE SCOLAIRE AURORE,1003117,100021
COLLEGE ANGELA,1003118,100021
INSTITUT BOSALISANI,1003119,100021
GROUPE SCOLAIRE MBALA,1003120,100021
GROUPE SCOLAIRE SAINT DAMIEN,1003121,100021
I.C.K NGALIEMA,1003122,100021
I.T.C. NGALIEMA,1003123,100021
I.T.M.A.T. BINZA METEO,1003124,100021
INST. LUKUNGA II,1003125,100021
INST. ST EDOUARD,1003126,100021
INSTITUT BAMOYO,1003127,100021
INSTITUT BOBOKOLI,1003128,100021
INSTITUT BOLINGO,1003129,100021
INSTITUT BOTOSI,1003130,100021
INSTITUT GEORGES SIMENON,1003131,100021
INSTITUT LILOBA,1003132,100021
INSTITUT LUBUDI,1003133,100021
INSTITUT LUKUBAMA,1003134,100021
INSTITUT MAYELE NA BOMOI,1003135,100021
INSTITUT MOSEDO,1003136,100021
INSTITUT PASTEUR KUEMBE,1003137,100021
INSTITUT PENTECOTISTE DE MACAMPAGNE,1003138,100021
INSTITUT REVEREND DOCTEUR MFUTA,1003139,100021
INSTITUT REVEREND KAPINI,1003140,100021
INSTITUT SAINT DAMIEN,1003141,100021
INSTITUT STE CECILE,1003142,100021
INSTITUTION SAMUEL ROLLER,1003143,100021
JONATHAN,1003144,100021
JOVIEMLY HIGH SCHOOL,1003145,100021
LYCEE BILINGUE CLAUDE MAFEMA,1003146,100021
LYCEE KWAKASA /MAMAN NGOY,1003147,100021
LYCEE NOTRE DAME DE LA PROVIDENCE,1003148,100021
LYCEE SAINTE MARIE 2,1003149,100021
LYCEE TOBONGISA,1003150,100021
LYCEE TOLENDISA,1003151,100021
PETIT COLLEGE TECHNOLOGIE MODERNE,1003152,100021
POLYCLINIQUE LE JOURDAIN,1003153,100021
COLLEGE INTERNATIONNAL NOCES DE L'AGNEAU 1,1003154,100021
C.S CREME DES LEADERS,1002153,100022
C.S GRAIN DE GENIE,1002154,100022
C.S KISOLOKELE,1002155,100022
KWETIMA,1002156,100022
C.S LES PILOTES,1002157,100022
C.S NGANGA,1002158,100022
C.S SAINT JUSTIN,1002159,100022
C.S TECHNOLOGIE MODERNE1,1002160,100022
CENTRE DE FORMATION PROFESSIONNELLE TOBONGA,1002161,100022
CENTRE HOSPITALIER ESPOIR,1002162,100022
COLLEGE 2 ABBE LOYA,1002163,100022
COLLEGE ABBE MASAMBA,1002164,100022
COLLEGE DES ANGES,1002165,100022
COLLEGE DES EXCELLENTS,1002166,100022
COLLEGE DES GENIES RUTA,1002167,100022
