voting_site_id,district_id,province_id,voting_site_name,district,province
1011194,100007,1,TERRAIN BUREAU QUARTIER BIKUKU,KIMBANSEKE,KINSHASA
1011192,100007,1,LYCEE MWINDA,KIMBANSEKE,KINSHASA
1011191,100007,1,LYCEE MAMAN SIDONIE LUMUENIDIO 2,KIMBANSEKE,KINSHASA
1011190,100007,1,LYCEE MAMAN SIDONIE,KIMBANSEKE,KINSHASA
1011189,100007,1,EP MALAKO 2,KIMBANSEKE,KINSHASA
1011188,100007,1,ITM BON ACCUEIL,KIMBANSEKE,KINSHASA
1010002,100010,1,CENTRE DE RATTRAPAGE,KISENSO,KINSHASA
1010001,100010,1,CENTRE ACTION SOCIALE,KISENSO,KINSHASA
1001050,100009,1,LYCEE BOLINGANI,KINTAMBO,KINSHASA
1001049,100009,1,INSTITUT TECHNIQUE PROFESSIONNEL BATELA,KINTAMBO,KINSHASA
1001048,100009,1,INSTITUT SCIENTIFIQUE KIMVULA,KINTAMBO,KINSHASA
1001047,100009,1,EPI ET EPII ST GEORGES,KINTAMBO,KINSHASA
1001046,100009,1,E.P. II KINTAMBO (LA FRATERNITE),KINTAMBO,KINSHASA
1001045,100009,1,EP 1&2BASOKO,KINTAMBO,KINSHASA
1001044,100009,1,COMPLEXE MAMAN OLIVE,KINTAMBO,KINSHASA
1001043,100009,1,COLLEGE ST GEORGES,KINTAMBO,KINSHASA
1001042,100009,1,COLLEGE FRERE ALINGBA,KINTAMBO,KINSHASA
1001041,100009,1,CENTRE DE FORMATION PROFESSIONNELLE DE KINTAMBO,KINTAMBO,KINSHASA
1001040,100009,1,CENTRE DE FORMATION PROFESSIONNELLE BOYAKANI DE AIDE AUX ENFANTS DEFAVORISES,KINTAMBO,KINSHASA
1001039,100009,1,C.S. L ELITE,KINTAMBO,KINSHASA
1001038,100009,1,C.S. DJULU,KINTAMBO,KINSHASA
1001037,100008,1,LYCEE KABAMBARE,KINSHASA,KINSHASA
1010018,100010,1,CS MBUNGU,KISENSO,KINSHASA
1010017,100010,1,CS MBOTAMA,KISENSO,KINSHASA
1010016,100010,1,CS MANDELA,KISENSO,KINSHASA
1010015,100010,1,CS MAMPIA,KISENSO,KINSHASA
1010014,100010,1,CS LE FIO,KISENSO,KINSHASA
1010013,100010,1,CS LATOOR DIEM,KISENSO,KINSHASA
1010012,100010,1,CS HAUT KISENSO,KISENSO,KINSHASA
1010011,100010,1,CS EP WATA ET INSTITUT REVEREND MWANZA,KISENSO,KINSHASA
1010010,100010,1,CS BAZOLA,KISENSO,KINSHASA
1010009,100010,1,CS ALLIANCE,KISENSO,KINSHASA
1010008,100010,1,CRS SALISA BANA,KISENSO,KINSHASA
1010007,100010,1,COLLEGE BON PASTEUR,KISENSO,KINSHASA
1010006,100010,1,COLLEGE ALLEGRIA,KISENSO,KINSHASA
1010005,100010,1,COLLEGE SAINT MARC,KISENSO,KINSHASA
1010004,100010,1,COLLEGE MR JEAN,KISENSO,KINSHASA
1010003,100010,1,CENTRE DE SANTE D ETAT REGIDESO,KISENSO,KINSHASA
1010034,100010,1,EP NYEKA,KISENSO,KINSHASA
1010033,100010,1,EP MBUKU,KISENSO,KINSHASA
1010032,100010,1,EP MATOTA,KISENSO,KINSHASA
1010031,100010,1,EP KIMANI,KISENSO,KINSHASA
1010030,100010,1,EP KIKINGA,KISENSO,KINSHASA
1010029,100010,1,EP III LIVULU,KISENSO,KINSHASA
1010028,100010,1,EP II LEMBA GARE,KISENSO,KINSHASA
1010027,100010,1,EP I KITOMESA,KISENSO,KINSHASA
1010026,100010,1,EP 1 ET 2 BIKANGA,KISENSO,KINSHASA
1010025,100010,1,ECOLE VINDA,KISENSO,KINSHASA
1010024,100010,1,ECOLE PRIMAIRE MOKILI,KISENSO,KINSHASA
1010023,100010,1,ECOLE PAPA NZAU,KISENSO,KINSHASA
1010022,100010,1,COLLEGE ST THOMAS,KISENSO,KINSHASA
1010021,100010,1,CS PAPA MKD,KISENSO,KINSHASA
1010020,100010,1,CS NOTRE DAME DU SACRE COEUR,KISENSO,KINSHASA
1010019,100010,1,ECOLE DES GENIES CONGOLAIS,KISENSO,KINSHASA
1010050,100010,1,INSTITUT REV. FUTI MABIALA,KISENSO,KINSHASA
1010049,100010,1,INSTITUT PRESBYTERIEN ELONGO,KISENSO,KINSHASA
1010048,100010,1,INSTITUT MUNKONDA,KISENSO,KINSHASA
1010047,100010,1,INSTITUT MGR NTEDIKA,KISENSO,KINSHASA
1010046,100010,1,INSTITUT MANGOMA,KISENSO,KINSHASA
1010045,100010,1,INSTITUT MABWIDI,KISENSO,KINSHASA
1010044,100010,1,INSTITUT DU 30 JUIN,KISENSO,KINSHASA
1010043,100010,1,INSTITUT DOKOLO NGOMA,KISENSO,KINSHASA
1010042,100010,1,INSTITUT DIZOLELE,KISENSO,KINSHASA
1010041,100010,1,INST. TECH. NLEMBAMI,KISENSO,KINSHASA
1010040,100010,1,INST. REV PAKU NIANGA,KISENSO,KINSHASA
1010039,100010,1,INST. NSAKALA,KISENSO,KINSHASA
1010038,100010,1,EP/INSTITUT 10/2 KISENSO LA GRACE,KISENSO,KINSHASA
1010037,100010,1,EP. VI KISENSO,KISENSO,KINSHASA
1010036,100010,1,EP V LIVULU,KISENSO,KINSHASA
1010035,100010,1,EP TOBONGISA,KISENSO,KINSHASA
1006008,100011,1,COLLEGE SOEUR ANNA FIORELLI,LEMBA,KINSHASA
1006007,100011,1,COLLEGE SIMON KIMBANGU,LEMBA,KINSHASA
1006006,100011,1,COLLEGE SAINT THEOPHILE,LEMBA,KINSHASA
1006005,100011,1,COLLEGE SAINT ESPRIT,LEMBA,KINSHASA
1006004,100011,1,COLLEGE FRERE EMMANUEL STABLUM,LEMBA,KINSHASA
1006003,100011,1,COLLEGE EMERITE,LEMBA,KINSHASA
1006002,100011,1,CENTRE DE FORMATION ELIMO SANTU,LEMBA,KINSHASA
1006001,100011,1,ALLIANCE FRANCO CONGOLAISE / LEMBA,LEMBA,KINSHASA
1010058,100010,1,SAINTE FELICITE,KISENSO,KINSHASA
1010057,100010,1,LYCEE JULIE BILLIART,KISENSO,KINSHASA
1010056,100010,1,INSTITUT ZONZA,KISENSO,KINSHASA
1010055,100010,1,ITI KITOMESA,KISENSO,KINSHASA
1010054,100010,1,ISCOM KISENSO,KISENSO,KINSHASA
1010053,100010,1,INSTITUT V BIKANGA,KISENSO,KINSHASA
1010052,100010,1,INSTITUT TWA,KISENSO,KINSHASA
1010051,100010,1,INSTITUT REVEREND MATUNDUBOTA,KISENSO,KINSHASA
1006024,100011,1,ECOLE PRIMAIRE KEMI,LEMBA,KINSHASA
1006023,100011,1,ECOLE MASAMBA,LEMBA,KINSHASA
1006022,100011,1,ECOLE ELONGA,LEMBA,KINSHASA
1006021,100011,1,CS. SAINTE FAMILLE,LEMBA,KINSHASA
1006020,100011,1,"""""CS. J""""""""AIME LES PETITS""""",LEMBA,KINSHASA
1006019,100011,1,CS TSHINKA,LEMBA,KINSHASA
1006018,100011,1,C.S SAINTE MADELEINE,LEMBA,KINSHASA
1006017,100011,1,CS SIAMA,LEMBA,KINSHASA
1006016,100011,1,CS SAINTE HELENE,LEMBA,KINSHASA
1006015,100011,1,CS PASTEUR MULUDIKI,LEMBA,KINSHASA
1006014,100011,1,CS LA FONTAINE,LEMBA,KINSHASA
1006013,100011,1,CS EVEIL II,LEMBA,KINSHASA
1006012,100011,1,CS DIBASANA,LEMBA,KINSHASA
1006011,100011,1,COMPLEXE SCOLAIRE DANEL,LEMBA,KINSHASA
1006010,100011,1,COMPLEXE SCOLAIRE MARCELLO KADIEBUE,LEMBA,KINSHASA
1006009,100011,1,COLLEGE TOLINGA,LEMBA,KINSHASA
1006040,100011,1,GROUPE SCOLAIRE MALAIKA,LEMBA,KINSHASA
1006039,100011,1,GROUPE SCOLAIRE DU MONT AMBA (GSMA),LEMBA,KINSHASA
1006038,100011,1,EPA III ET IV LEMBA,LEMBA,KINSHASA
1006037,100011,1,EPA I ET II LEMBA,LEMBA,KINSHASA
1006036,100011,1,POLICLINIQUE ALICE MULANGA,LEMBA,KINSHASA
1006035,100011,1,EP. MONT AMBA 2,LEMBA,KINSHASA
1006034,100011,1,EP. DON PETI - PETI,LEMBA,KINSHASA
1006033,100011,1,EP VI LEMBA SUD,LEMBA,KINSHASA
1006032,100011,1,EP MONT AMBA 1,LEMBA,KINSHASA
1006031,100011,1,EP KYRIELLE KANDOLO,LEMBA,KINSHASA
1006030,100011,1,EP III LEMBA SUD,LEMBA,KINSHASA
1006029,100011,1,EP II ET III LEMBA NORD,LEMBA,KINSHASA
1006028,100011,1,EP I ET II ST ESPRIT,LEMBA,KINSHASA
1006027,100011,1,EP I ET II LEMBA SUD,LEMBA,KINSHASA
1006026,100011,1,EP 1 NGABA,LEMBA,KINSHASA
1006025,100011,1,EP 1 ET 5 LEMBA NORD,LEMBA,KINSHASA
1006057,100012,1,C S MONANO II,LIMETE,KINSHASA
1006056,100012,1,C S BOLINGI,LIMETE,KINSHASA
1006055,100011,1,COLLEGE PRESTIGE LAMFEL,LEMBA,KINSHASA
1006054,100011,1,UNIVERSITE PANAFRICAINE DE GOUVERNANCE ET INOVATION,LEMBA,KINSHASA
1006053,100011,1,UNIKIN / VILLAGE KINDUKU,LEMBA,KINSHASA
1006051,100011,1,LYCEE MPIKO,LEMBA,KINSHASA
1006050,100011,1,LES BATISSEURS DU CONGO,LEMBA,KINSHASA
1006049,100011,1,ITC LEMBA,LEMBA,KINSHASA
1006048,100011,1,INSTITUT SAINTE BERNADETTE,LEMBA,KINSHASA
1006047,100011,1,INSTITUT SAINT ERIC,LEMBA,KINSHASA
1006046,100011,1,INSTITUT PEDAGOGIQUE DE LEMBA,LEMBA,KINSHASA
1006045,100011,1,INSTITUT MOKENGELI,LEMBA,KINSHASA
1006044,100011,1,INSTITUT DU MONT AMBA II,LEMBA,KINSHASA
1006043,100011,1,INSTITUT DE GOMBELE,LEMBA,KINSHASA
1006042,100011,1,INSTITUT 4 LEMBA SUD,LEMBA,KINSHASA
1006041,100011,1,INST REV BANGI,LEMBA,KINSHASA
1006073,100012,1,CS LA FONTAINE,LIMETE,KINSHASA
1006072,100012,1,CS BALOMBO,LIMETE,KINSHASA
1006071,100012,1,CS  MPUMBU,LIMETE,KINSHASA
1006070,100012,1,COLLEGE SAINT RAPHAEL,LIMETE,KINSHASA
1006069,100012,1,COLLEGE SAINT MONFORT,LIMETE,KINSHASA
1006068,100012,1,COLLEGE SAINT FRANCOIS DE SALES,LIMETE,KINSHASA
1006067,100012,1,COLLEGE SAINT ETIENNE,LIMETE,KINSHASA
1006066,100012,1,COLLEGE SAINT ANDRE,LIMETE,KINSHASA
1006065,100012,1,COLLEGE SAINT AMAND,LIMETE,KINSHASA
1006064,100012,1,COLLEGE NORBERT YEMBESI,LIMETE,KINSHASA
1006063,100012,1,COLLEGE ARTHUR DU VERNAY,LIMETE,KINSHASA
1006062,100012,1,C.S. DIALUNGANA,LIMETE,KINSHASA
1006061,100012,1,C.S SAINT FELIX,LIMETE,KINSHASA
1006060,100012,1,C.S BOULEVARD LUMUMBA,LIMETE,KINSHASA
1006059,100012,1,C.S BON DEPART,LIMETE,KINSHASA
1006058,100012,1,C.S AFRICA,LIMETE,KINSHASA
1006089,100012,1,CSTP DE LIMETE (SONG HWA),LIMETE,KINSHASA
1006088,100012,1,CS. SASDEC,LIMETE,KINSHASA
1006087,100012,1,CS. BANDEKO,LIMETE,KINSHASA
1006086,100012,1,CS SANZA,LIMETE,KINSHASA
1006085,100012,1,CS SAINT KIZITO,LIMETE,KINSHASA
1006084,100012,1,CS NGENGE..,LIMETE,KINSHASA
1006083,100012,1,CS NGENGE,LIMETE,KINSHASA
1006082,100012,1,CS MONANO I,LIMETE,KINSHASA
1006081,100012,1,CS MBENGAMA,LIMETE,KINSHASA
1006080,100012,1,CS LES PETITS DISCIPLES,LIMETE,KINSHASA
1006079,100012,1,CS LES LEADERS,LIMETE,KINSHASA
1006078,100012,1,CS LES ANGES,LIMETE,KINSHASA
1006077,100012,1,CS LE SOCLE EDUCATIF,LIMETE,KINSHASA
1006076,100012,1,CS LE POTIER,LIMETE,KINSHASA
1006075,100012,1,CS LE LYS DE LA VALEE,LIMETE,KINSHASA
1006074,100012,1,CS LA PROVIDENCE,LIMETE,KINSHASA
1006105,100012,1,LE COMPLEXE SCOLAIRE LES GENIES DE NEPHI,LIMETE,KINSHASA
1006104,100012,1,I T C LOBIKO,LIMETE,KINSHASA
1006103,100012,1,I T A MOMBELE,LIMETE,KINSHASA
1006102,100012,1,GROUPE SCOLAIRE LA MAINTENANCE,LIMETE,KINSHASA
1006101,100012,1,ESMICOM,LIMETE,KINSHASA
1006100,100012,1,EPA LIMETE ET ITC LIMETE,LIMETE,KINSHASA
1006099,100012,1,EP VI KINGABWA ET INSTITUT DIANGIENDA,LIMETE,KINSHASA
1006098,100012,1,EP SAINT KIWANUKA,LIMETE,KINSHASA
1006097,100012,1,EP MATONDO,LIMETE,KINSHASA
1006096,100012,1,EP LOWA ET EP MAWANGU,LIMETE,KINSHASA
1006095,100012,1,EP III SAINT KIZITO,LIMETE,KINSHASA
1006094,100012,1,EP III ET VII MOMBELE CUEBC,LIMETE,KINSHASA
1006093,100012,1,EP II ET V MOMBELE,LIMETE,KINSHASA
1006092,100012,1,EP II ET III KINGABWA,LIMETE,KINSHASA
1006091,100012,1,ECOLE LUSAY,LIMETE,KINSHASA
1006090,100012,1,ECOLE CHRETIENNE LA GLOIRE,LIMETE,KINSHASA
1001052,100013,1,C.S.SHEIKH HAMDAN,LINGWALA,KINSHASA
1001051,100013,1,C.P.S. LINGWALA,LINGWALA,KINSHASA
1006120,100012,1,VILLAGE BONDEKO MWINDA MOPELA,LIMETE,KINSHASA
1006119,100012,1,UNIVERSITE CARDINAL MALULA,LIMETE,KINSHASA
1006117,100012,1,NOTRE DAME DE LA SAGESSE,LIMETE,KINSHASA
1006116,100012,1,LYCEE TECHNIQUE ET SCIENTIFIQUE DE LIMETE,LIMETE,KINSHASA
1006115,100012,1,LA VALLEE BENIE,LIMETE,KINSHASA
1006114,100012,1,LYCEE MAMA DIANKEBA,LIMETE,KINSHASA
1006113,100012,1,LYCEE DE LIMETE,LIMETE,KINSHASA
1006112,100012,1,LYCEE CEDIDAC,LIMETE,KINSHASA
1006111,100012,1,INSTITUT NTEMO 1 ET EP 4 KINGABWA,LIMETE,KINSHASA
1006110,100012,1,INSTITUT MATONDO SAINT BERNARD,LIMETE,KINSHASA
1006109,100012,1,INSTITUT MAMAN MWILU,LIMETE,KINSHASA
1006108,100012,1,INSTITUT LUMUMBA,LIMETE,KINSHASA
1006107,100012,1,INSTITUT DE LA RIVIERE,LIMETE,KINSHASA
1006106,100012,1,INST KINGABWA ET EP I KINGABWA,LIMETE,KINSHASA
1008028,100014,1,COLLEGE LES VAINQUEURS,MAKALA,KINSHASA
1008027,100014,1,COMPLEXE  SCOLAIRE LE BON CHOIX,MAKALA,KINSHASA
1008026,100014,1,COLLEGE COEUR IMMATRICULE DE MARIE,MAKALA,KINSHASA
1008025,100014,1,COLLEGE BOSSA,MAKALA,KINSHASA
1008024,100014,1,CENTRE DE SANTE CHRISTENVIE,MAKALA,KINSHASA
1008023,100014,1,C.S MUSAMPI BONDOYI,MAKALA,KINSHASA
1008022,100014,1,COLLEGE EL BETHEL,MAKALA,KINSHASA
1008021,100014,1,C.S ELIKYA NA NKOLO,MAKALA,KINSHASA
1001060,100013,1,UNIVERSITE REVEREND KIM2,LINGWALA,KINSHASA
1001059,100013,1,REVEREND KIM 1,LINGWALA,KINSHASA
1001058,100013,1,INSTITUT BUKAMA,LINGWALA,KINSHASA
1001057,100013,1,INST. MASALA,LINGWALA,KINSHASA
1001056,100013,1,INST. D ISANGI,LINGWALA,KINSHASA
1001055,100013,1,GROUPE SCOLAIRE TUMBA II,LINGWALA,KINSHASA
1001054,100013,1,CS MUSHIE,LINGWALA,KINSHASA
1001053,100013,1,COMPLEXE SCOLAIRE LOLIKI,LINGWALA,KINSHASA
1008044,100014,1,CS CHARISMATA,MAKALA,KINSHASA
1008043,100014,1,CS LA GRACE,MAKALA,KINSHASA
1008042,100014,1,CS KALU,MAKALA,KINSHASA
1008041,100014,1,CS FAMILIA LIBOTA,MAKALA,KINSHASA
1008040,100014,1,EP SAINTE CLAIRE,MAKALA,KINSHASA
1008039,100014,1,CS BOLIMA,MAKALA,KINSHASA
1008038,100014,1,CS LES ELITES,MAKALA,KINSHASA
1008037,100014,1,CS BIAKA,MAKALA,KINSHASA
1008036,100014,1,CS ACADEMIA,MAKALA,KINSHASA
1008035,100014,1,CS  ROI DAVID,MAKALA,KINSHASA
1008034,100014,1,CS  MARIE MERE DU PERPETUEL SECOURS (EX GS  MON AVENIR),MAKALA,KINSHASA
1008033,100014,1,COLLEGE SAINTE CHRISTINE,MAKALA,KINSHASA
1008032,100014,1,COLLEGE PUISSANCE DIVINE,MAKALA,KINSHASA
1008031,100014,1,COLLEGE PROF. AHUKA PRIMAIRE,MAKALA,KINSHASA
1008030,100014,1,COLLEGE PROF AHUKA /SECONDAIRE,MAKALA,KINSHASA
1008029,100014,1,COMPLEXE SCOLAIRE ALLIANCE2,MAKALA,KINSHASA
1008060,100014,1,GROUPE SCOLAIRE LA TENANCE,MAKALA,KINSHASA
1008059,100014,1,EP VI ET XII MAKALA,MAKALA,KINSHASA
1008058,100014,1,EP LUSADISU,MAKALA,KINSHASA
1008057,100014,1,EP IV ET V MAKALA,MAKALA,KINSHASA
1008056,100014,1,EP I ET XI MAKALA,MAKALA,KINSHASA
1008055,100014,1,EP 14 ET 2 MAKALA,MAKALA,KINSHASA
1008054,100014,1,EP  VII ET VIII DIALUNGANA,MAKALA,KINSHASA
1008053,100014,1,E.P ET COLLEGE MAPANGILA,MAKALA,KINSHASA
1008052,100014,1,CS. SAINT FRANCOIS XAVIER,MAKALA,KINSHASA
1008051,100014,1,EPA MUNONGO,MAKALA,KINSHASA
1008050,100014,1,CS SIAMA,MAKALA,KINSHASA
1008049,100014,1,CS PANDI,MAKALA,KINSHASA
1008048,100014,1,CS NGONGO,MAKALA,KINSHASA
1008047,100014,1,CS MOSAMPI BONDOYI 2,MAKALA,KINSHASA
1008046,100014,1,CS MARANATHA II,MAKALA,KINSHASA
1008045,100014,1,CS MARANATHA I,MAKALA,KINSHASA
1012008,100015,1,CENTRE DE SANTE DE YOSSO,MALUKU,KINSHASA
1012007,100015,1,CEDAF,MALUKU,KINSHASA
1012006,100015,1,CENTRE DE SANTE BUSIRA,MALUKU,KINSHASA
1012005,100015,1,CABANE YUO,MALUKU,KINSHASA
1012004,100015,1,BUREAU DU QUARTIER DUMI 1,MALUKU,KINSHASA
1012003,100015,1,LYCEE MARIA CAMINO,MALUKU,KINSHASA
1012002,100015,1,C.S.LILOBA,MALUKU,KINSHASA
1012001,100015,1,BATIMENT ANTENNE OCPT,MALUKU,KINSHASA
1008068,100014,1,INSTITUT SIAMA,MAKALA,KINSHASA
1008067,100014,1,INSTITUT PEDAGOGIQUE ET SCIENTIFIQUE DE MAKALA,MAKALA,KINSHASA
1008066,100014,1,INSTITUT NGOLO ZABAMBUTA,MAKALA,KINSHASA
1008065,100014,1,INSTITUT MONO,MAKALA,KINSHASA
1008064,100014,1,INSTITUT MALALA,MAKALA,KINSHASA
1008063,100014,1,GS. LES PELERIN NDINDI,MAKALA,KINSHASA
1008062,100014,1,GS. AMIS DU CHRIST,MAKALA,KINSHASA
1008061,100014,1,EP 7 ET 8 DIALUNGANA,MAKALA,KINSHASA
1012024,100015,1,CS BOYAMBI,MALUKU,KINSHASA
1012023,100015,1,CS BONDEKO,MALUKU,KINSHASA
1012022,100015,1,CS ABEC,MALUKU,KINSHASA
1012021,100015,1,COMPLEXE SCOLAIRE REVEREND KABULA,MALUKU,KINSHASA
1012020,100015,1,COMPLEXE SCOLAIRE PAPA DJAMBA,MALUKU,KINSHASA
1012019,100015,1,CS NDANGI,MALUKU,KINSHASA
1012018,100015,1,COMPLEXE SCOLAIRE BONDEKO,MALUKU,KINSHASA
1012017,100015,1,COMPLEXE SCOLAIRE BI-A-BI,MALUKU,KINSHASA
1012016,100015,1,COMPLEXE SCOLAIRE .REV. KABULA 2,MALUKU,KINSHASA
1012015,100015,1,COLLEGE SANTA GEMMA,MALUKU,KINSHASA
1012014,100015,1,EP FUMU MAPANDA 3,MALUKU,KINSHASA
1012013,100015,1,COLLEGE SAINT NGONDWE,MALUKU,KINSHASA
1012012,100015,1,COLLEGE SAINT JOSEPH DE CLUNY,MALUKU,KINSHASA
1012011,100015,1,COLLEGE MONSEIGNEUR ALPHONSE VERWIMP,MALUKU,KINSHASA
1012010,100015,1,GS ESPOIR DU CONGO,MALUKU,KINSHASA
1012009,100015,1,CENTRE HOSPITALIER MAJOR LEKA 2,MALUKU,KINSHASA
1012041,100015,1,E.P. NZAKIMWENA,MALUKU,KINSHASA
1012040,100015,1,E.P. NOTRE DAME DE MONGATA,MALUKU,KINSHASA
1012039,100015,1,E.P. NGAMANZO,MALUKU,KINSHASA
1012038,100015,1,E.P. NABWE,MALUKU,KINSHASA
1012037,100015,1,E.P. MULWONO,MALUKU,KINSHASA
1012036,100015,1,VILLAGE SALONGO,MALUKU,KINSHASA
1012035,100015,1,EP NDA-IYEBE,MALUKU,KINSHASA
1012034,100015,1,E.P. KISIA,MALUKU,KINSHASA
1012033,100015,1,E.P. KINZONO,MALUKU,KINSHASA
1012032,100015,1,E.P. KIMPETI,MALUKU,KINSHASA
1012031,100015,1,E.P. INKO,MALUKU,KINSHASA
1012029,100015,1,E.P. BWE,MALUKU,KINSHASA
1012028,100015,1,E.P. 1 MAI NDOMBE,MALUKU,KINSHASA
1012027,100015,1,INSTITUT NDANGI MAKWALA,MALUKU,KINSHASA
1012026,100015,1,CS SAINT MATTHIEU,MALUKU,KINSHASA
1012025,100015,1,CS FELANY,MALUKU,KINSHASA
1012058,100015,1,EP BOTOSI / INKIENE II,MALUKU,KINSHASA
1012056,100015,1,EP BOMBO-LUMENE,MALUKU,KINSHASA
1012055,100015,1,EP BOMBO LUMENE/ KINTA,MALUKU,KINSHASA
1012054,100015,1,EP BITA MONENE,MALUKU,KINSHASA
1012053,100015,1,EP BISENGO,MALUKU,KINSHASA
1012052,100015,1,EP BISAMBU,MALUKU,KINSHASA
1012051,100015,1,EP BILENGE,MALUKU,KINSHASA
1012050,100015,1,EP 4 MALUKU,MALUKU,KINSHASA
1012049,100015,1,EP 3 MBANKANA,MALUKU,KINSHASA
1012048,100015,1,EP 2 MBANKANA,MALUKU,KINSHASA
1012047,100015,1,EP 1 APISZIA,MALUKU,KINSHASA
1012046,100015,1,E.P.I MENKAO/ ARMEE DU SALUT,MALUKU,KINSHASA
1012045,100015,1,E.P. TABUNKUSU II,MALUKU,KINSHASA
1012044,100015,1,E.P. SANTU MARIA,MALUKU,KINSHASA
1012043,100015,1,E.P. PEMA,MALUKU,KINSHASA
1012042,100015,1,E.P. PELENDE,MALUKU,KINSHASA
1012076,100015,1,EP MATO I,MALUKU,KINSHASA
1012075,100015,1,EP MATABA,MALUKU,KINSHASA
1012074,100015,1,EP MANKONO,MALUKU,KINSHASA
1012073,100015,1,EP MAMBUTU-NKA,MALUKU,KINSHASA
1012072,100015,1,EP MAESS,MALUKU,KINSHASA
1012071,100015,1,EP MABANA,MALUKU,KINSHASA
1012070,100015,1,EP LONGOLA EKOTI / ARMEE DU SALUT,MALUKU,KINSHASA
1012069,100015,1,EP LINDA,MALUKU,KINSHASA
1012067,100015,1,EP LA VICTOIRE,MALUKU,KINSHASA
1012066,100015,1,EP KINZOLO,MALUKU,KINSHASA
1012065,100015,1,EP KIMPASI / CEFMC,MALUKU,KINSHASA
1012064,100015,1,EP KIKIMI,MALUKU,KINSHASA
1012062,100015,1,EP KAPENGA,MALUKU,KINSHASA
1012061,100015,1,EP IBI,MALUKU,KINSHASA
1012060,100015,1,EP DOUAMI / MENKAO,MALUKU,KINSHASA
1012059,100015,1,EP BWANTABA,MALUKU,KINSHASA
1012094,100015,1,EP. BON BERGER,MALUKU,KINSHASA
1012093,100015,1,EP. BOKOLISI,MALUKU,KINSHASA
1012092,100015,1,EP. BITA,MALUKU,KINSHASA
1012091,100015,1,EP WASSA/ WENGE,MALUKU,KINSHASA
1012090,100015,1,EP ST EUGENE,MALUKU,KINSHASA
1012089,100015,1,EP SEMBEKA,MALUKU,KINSHASA
1012088,100015,1,EP SAINT JEAN BOSCO/INKIENE 1,MALUKU,KINSHASA
1012087,100015,1,EP NZAMBE NKOLO,MALUKU,KINSHASA
1012086,100015,1,EP NGUMA,MALUKU,KINSHASA
1012085,100015,1,EP NGI,MALUKU,KINSHASA
1012083,100015,1,EP NGAMIKWA,MALUKU,KINSHASA
1012082,100015,1,EP MWINDA / MENKAO,MALUKU,KINSHASA
1012081,100015,1,EP MWE,MALUKU,KINSHASA
1012080,100015,1,EP MULIO,MALUKU,KINSHASA
1012078,100015,1,EP MOSE,MALUKU,KINSHASA
1012077,100015,1,EP1 NKITUDIA,MALUKU,KINSHASA
1012110,100015,1,INST. SAINT FIDELE,MALUKU,KINSHASA
1012109,100015,1,INST. PEDAGOGIQUE DE BU,MALUKU,KINSHASA
1012108,100015,1,INST. PED LUFIMI,MALUKU,KINSHASA
1012107,100015,1,INST. LUMBAYI,MALUKU,KINSHASA
1012106,100015,1,I.T.C.I MALUKU,MALUKU,KINSHASA
1012105,100015,1,I.T.C MBANKANA,MALUKU,KINSHASA
1012104,100015,1,GROUPE SCOLAIRE MASIYA MBAMA,MALUKU,KINSHASA
1012103,100015,1,EP2 MENKAO/ CPK,MALUKU,KINSHASA
1012102,100015,1,EP2 MAI NDOMBE,MALUKU,KINSHASA
1012101,100015,1,EP.4 MBAKANA,MALUKU,KINSHASA
1012100,100015,1,EP. NTITA/ KINGAWA,MALUKU,KINSHASA
1012099,100015,1,BUREAU DU QUARTIER DUMI 2,MALUKU,KINSHASA
1012098,100015,1,EP. MUTIENE 2,MALUKU,KINSHASA
1012097,100015,1,EP. MUTIENE 1,MALUKU,KINSHASA
1012096,100015,1,EP. KINGAMUKANA,MALUKU,KINSHASA
1012095,100015,1,EP. KARO,MALUKU,KINSHASA
1012128,100015,1,MAISON COMMUMAUTAIRE DE TELEVISION MAIPEMBE,MALUKU,KINSHASA
1012127,100015,1,MAISON CHEF,MALUKU,KINSHASA
1012126,100015,1,ITAV KAMITATU,MALUKU,KINSHASA
1012125,100015,1,SAINT FIDELE,MALUKU,KINSHASA
1012124,100015,1,ITA MOSE,MALUKU,KINSHASA
1012122,100015,1,INSTITUT REVEREND MUZAU,MALUKU,KINSHASA
1012121,100015,1,INSTITUT MBEMBA,MALUKU,KINSHASA
1012120,100015,1,INSTITUT MBANKANA/ CBCO,MALUKU,KINSHASA
1012119,100015,1,INSTITUT MASHIAU,MALUKU,KINSHASA
1012118,100015,1,INSTITUT MALOSA,MALUKU,KINSHASA
1012117,100015,1,INSTITUT REVEREND MAMBAKILA,MALUKU,KINSHASA
1012116,100015,1,INSTITUT KIMPOKO 2 CEAC,MALUKU,KINSHASA
1012114,100015,1,INSTITUT DUMI,MALUKU,KINSHASA
1012113,100015,1,INSTITUT DU PLATEAU BATEKE,MALUKU,KINSHASA
1012112,100015,1,INSTITUT DE PEMA,MALUKU,KINSHASA
1012111,100015,1,INSTITUT DE KIMPOKO,MALUKU,KINSHASA
1004015,100016,1,COLLEGE KUYALA,MASINA,KINSHASA
1004014,100016,1,COLLEGE INTELIGENTSIA,MASINA,KINSHASA
1004013,100016,1,COLLEGE DU REVEIL YOSHUA,MASINA,KINSHASA
1004012,100016,1,COLLEGE DON FREDERICK,MASINA,KINSHASA
